description	user	output	target
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9913348304107785	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9985138955526054	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999999733264708	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.31333088874816895	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9822136051952839	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0009264945983886719	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9960559438914061	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9948213999159634	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00020927190780639648	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006643474102020264	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.08173197507858276	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00038737058639526367	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0015833377838134766	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.996424154844135	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.025745511054992676	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5409115254878998	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9948047525249422	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.17787957191467285	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9639756083488464	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.005027294158935547	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8122847825288773	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.011990725994110107	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01805567741394043	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.038859426975250244	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9001989439129829	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0004851818084716797	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9983821113128215	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.4374595880508423	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.09106326103210449	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5813426077365875	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8819570243358612	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9825918860733509	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9696135111153126	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9762712959200144	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999951472354951	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9973111592698842	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001034855842590332	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0032981038093566895	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9908940847963095	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.016220271587371826	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.340762734413147	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997791253117612	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.11347520351409912	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9932576077990234	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8852300122380257	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006443917751312256	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0011668801307678223	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.004804670810699463	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9937197710387409	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01512819528579712	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9969968465156853	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0003324747085571289	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.06265687942504883	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.03190690279006958	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001192927360534668	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002947092056274414	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9967940074857324	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8578031808137894	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.05439579486846924	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0019033551216125488	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.99997786183485	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9823881946504116	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001616358757019043	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9739982448518276	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9862312152981758	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.000666201114654541	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.941512119024992	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.026945769786834717	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006581902503967285	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002322256565093994	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0038457512855529785	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0024198293685913086	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.009938955307006836	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7529795169830322	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9919960517436266	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9508876390755177	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006556034088134766	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.008506536483764648	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.999350437137764	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.6431428492069244	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9894886249676347	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.008756637573242188	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0007914900779724121	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.07830256223678589	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.8673675954341888	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998032831499586	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.002900362014770508	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.018005549907684326	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00027889013290405273	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9996183671755716	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9912826344370842	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999809988803463	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0014782547950744629	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999999937805715	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0001646280288696289	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.01004934310913086	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00035178661346435547	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0009972453117370605	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.995480484329164	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999921904300209	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9979203310795128	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	1	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.004637777805328369	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.019974470138549805	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0007248520851135254	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9987336146878079	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0010094046592712402	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0081787109375	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9995754111732822	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00706636905670166	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999185795750236	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.8508300185203552	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9985464743804187	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.08501410484313965	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.000015020370483398438	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0001996159553527832	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.19372421503067017	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9916339265182614	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00009441375732421875	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9040215238928795	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9861473003402352	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.3697843551635742	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.6635917127132416	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.992877050768584	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00013005733489990234	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9996566515765153	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9997307522280607	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.3077998757362366	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9476952105760574	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.995812457986176	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999115441969479	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0017256736755371094	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998574738565367	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998353382397909	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9801838435232639	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9920950494706631	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998632670030929	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999903109655861	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00004482269287109375	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00009071826934814453	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00003421306610107422	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0002002120018005371	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9984492142684758	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.46848946809768677	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9974647222552449	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9982586581027135	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.02611386775970459	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999559291463811	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0002619624137878418	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.002939760684967041	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.011104702949523926	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.6069506704807281	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999195714190137	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9996923634316772	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0002697110176086426	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9666302986443043	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0000005960464477539062	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999732765536464	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9942043353803456	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.004576504230499268	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.999633195460774	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.10460752248764038	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.000008106231689453125	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.8477469831705093	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9920490812510252	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.12413167953491211	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.001619100570678711	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9864327209070325	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9201770573854446	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.7841499149799347	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9600976631045341	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999049319376354	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.16994190216064453	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9986978761153296	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9979881716426462	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.8988601118326187	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00008511543273925781	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9822665993124247	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.7304745316505432	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9985032754484564	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.018911361694335938	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0001131296157836914	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9947706647217274	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9972274922765791	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0010230541229248047	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9889200879260898	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9868433140218258	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9994926964864135	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9601427875459194	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0028970837593078613	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.000035643577575683594	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9995649695047177	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.020198464393615723	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00855034589767456	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0010758042335510254	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00003445148468017578	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.7224725782871246	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.026602864265441895	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.002476990222930908	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9969551337417215	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.029740333557128906	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9439571723341942	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.960511114448309	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.2827760577201843	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00016617774963378906	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9987408510642126	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9958861554041505	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9995759307639673	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.6817970275878906	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9990661084884778	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00044149160385131836	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999999955608265	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9928428996354342	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9233976453542709	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0005570054054260254	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998586439178325	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0008265376091003418	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999108033807715	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9864818854257464	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.999190723116044	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.010808825492858887	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0011518001556396484	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.4192625880241394	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999594001565129	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.7680144608020782	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998979050869821	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.999195109878201	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.000022649765014648438	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.999985036639373	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9948821472935379	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998076993506402	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9744346775114536	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999990152333567	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0003285408020019531	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.03675168752670288	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999999998580985	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.030781328678131104	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.992435549851507	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0176277756690979	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0015846490859985352	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.6478959619998932	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9645388647913933	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9958035065792501	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.006769061088562012	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9997391966171563	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9956473018974066	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.942249558866024	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00009298324584960938	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.6994602084159851	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0007562637329101562	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9997384243761189	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.06227409839630127	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.03834027051925659	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.7947360128164291	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.998885624925606	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0003535747528076172	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9984419877873734	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00006854534149169922	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999790755318827	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.36965739727020264	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00011992454528808594	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9830997809767723	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0009843111038208008	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9889281475916505	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.009555041790008545	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999246702354867	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999870997899052	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.02571922540664673	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.993692385032773	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.896191418170929	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00003254413604736328	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9932377925142646	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.000269472599029541	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.015492796897888184	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.001040339469909668	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9821273982524872	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9855629801750183	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.14601492881774902	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9965396837797016	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9960924456827343	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00012791156768798828	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.22535854578018188	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0001360177993774414	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9997973018034827	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00024086236953735352	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.038280367851257324	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.04411071538925171	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9997907038341509	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999588938517263	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9995417697064113	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9947351361624897	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.021262526512145996	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.002766907215118408	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9945231359452009	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9997362036665436	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.06637752056121826	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.12572860717773438	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0004177689552307129	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0011522769927978516	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0011417865753173828	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.01724487543106079	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.999828339452506	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0003685951232910156	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.027788102626800537	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9985651498427615	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00016689300537109375	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9986384342191741	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9976593952160329	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.002082526683807373	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.1483367681503296	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.48097914457321167	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9450764879584312	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9986867584520951	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9998696120746899	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00012922286987304688	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9976782703306526	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999196411008597	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0965922474861145	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00042062997817993164	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.002548038959503174	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.20925569534301758	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9992894332972355	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9992932169698179	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9984805727144703	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9984713996527717	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.003723740577697754	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.7334389090538025	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9966674018651247	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0026348233222961426	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0015296339988708496	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9685241617262363	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.6143480837345123	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9932777914218605	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0003085136413574219	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.99947954894742	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.8568434864282608	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9925719718448818	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.011283934116363525	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00003254413604736328	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.8211274445056915	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9977523977868259	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9984157228609547	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9992929737782106	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.22150450944900513	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.008855283260345459	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9937637811526656	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.11449539661407471	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9995994526543655	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9991740970290266	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9999526905703533	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9989620489068329	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.00015544891357421875	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.0005586743354797363	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.001253366470336914	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.09898853302001953	1
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9993107179761864	0
yC._+_FullyC._-_scaledNumbers_=_[5]	2	0.9930371278896928	0
